year,round,country,votingCountry,points
1993,final,de,ch,2
1993,final,de,dk,3
1993,final,de,ie,4
1993,final,de,nl,1
1993,final,ch,it,10
1993,final,ch,de,12
1993,final,ch,dk,10
1993,final,ch,gr,7
1993,final,ch,be,8
1993,final,ch,is,4
1993,final,ch,at,6
1993,final,ch,pt,1
1993,final,ch,fr,12
1993,final,ch,se,6
1993,final,ch,ie,7
1993,final,ch,lu,12
1993,final,ch,si,8
1993,final,ch,fi,4
1993,final,ch,gb,10
1993,final,ch,nl,8
1993,final,ch,hr,2
1993,final,ch,es,3
1993,final,ch,cy,6
1993,final,ch,il,4
1993,final,ch,no,3
1993,final,ch,mt,5
1993,final,dk,se,1
1993,final,dk,lu,3
1993,final,dk,ba,5
1993,final,gr,it,2
1993,final,gr,tr,2
1993,final,gr,de,2
1993,final,gr,fr,7
1993,final,gr,fi,6
1993,final,gr,nl,5
1993,final,gr,es,8
1993,final,gr,cy,12
1993,final,gr,il,7
1993,final,gr,no,7
1993,final,gr,mt,6
1993,final,be,de,3
1993,final,mt,it,7
1993,final,mt,tr,5
1993,final,mt,de,4
1993,final,mt,ch,7
1993,final,mt,dk,5
1993,final,mt,gr,5
1993,final,mt,at,4
1993,final,mt,pt,2
1993,final,mt,fr,2
1993,final,mt,se,4
1993,final,mt,ie,2
1993,final,mt,ba,4
1993,final,mt,gb,6
1993,final,mt,hr,4
1993,final,mt,es,4
1993,final,mt,cy,1
1993,final,mt,il,3
1993,final,is,dk,4
1993,final,is,gr,4
1993,final,is,at,1
1993,final,is,se,7
1993,final,is,ie,1
1993,final,is,si,5
1993,final,is,gb,2
1993,final,is,nl,7
1993,final,is,hr,5
1993,final,is,cy,2
1993,final,is,il,2
1993,final,is,no,2
1993,final,at,tr,4
1993,final,at,gr,1
1993,final,at,be,3
1993,final,at,fr,3
1993,final,at,ie,6
1993,final,at,ba,12
1993,final,at,gb,3
1993,final,pt,de,1
1993,final,pt,dk,1
1993,final,pt,gr,2
1993,final,pt,is,2
1993,final,pt,at,5
1993,final,pt,fr,8
1993,final,pt,se,2
1993,final,pt,lu,4
1993,final,pt,fi,2
1993,final,pt,gb,1
1993,final,pt,nl,12
1993,final,pt,es,12
1993,final,pt,cy,3
1993,final,pt,no,5
1993,final,fr,tr,7
1993,final,fr,ch,4
1993,final,fr,dk,12
1993,final,fr,gr,3
1993,final,fr,is,8
1993,final,fr,at,7
1993,final,fr,pt,12
1993,final,fr,se,8
1993,final,fr,ie,10
1993,final,fr,lu,6
1993,final,fr,si,4
1993,final,fr,fi,1
1993,final,fr,gb,4
1993,final,fr,nl,3
1993,final,fr,hr,8
1993,final,fr,cy,10
1993,final,fr,il,8
1993,final,fr,no,6
1993,final,se,de,8
1993,final,se,ch,8
1993,final,se,dk,7
1993,final,se,be,10
1993,final,se,is,7
1993,final,se,at,10
1993,final,se,pt,4
1993,final,se,lu,5
1993,final,se,si,6
1993,final,se,fi,7
1993,final,se,gb,7
1993,final,se,il,10
1993,final,ie,it,12
1993,final,ie,tr,1
1993,final,ie,de,5
1993,final,ie,ch,12
1993,final,ie,dk,6
1993,final,ie,gr,6
1993,final,ie,be,2
1993,final,ie,is,3
1993,final,ie,at,8
1993,final,ie,pt,6
1993,final,ie,fr,10
1993,final,ie,se,12
1993,final,ie,lu,7
1993,final,ie,si,12
1993,final,ie,fi,3
1993,final,ie,ba,8
1993,final,ie,gb,12
1993,final,ie,nl,10
1993,final,ie,hr,6
1993,final,ie,es,10
1993,final,ie,cy,7
1993,final,ie,il,5
1993,final,ie,no,12
1993,final,ie,mt,12
1993,final,lu,si,1
1993,final,lu,mt,10
1993,final,si,it,4
1993,final,si,se,3
1993,final,si,ba,1
1993,final,si,mt,1
1993,final,fi,tr,3
1993,final,fi,gr,8
1993,final,fi,is,5
1993,final,fi,lu,2
1993,final,fi,mt,2
1993,final,ba,it,3
1993,final,ba,tr,12
1993,final,ba,be,1
1993,final,ba,fr,4
1993,final,ba,ie,3
1993,final,ba,mt,4
1993,final,gb,it,1
1993,final,gb,tr,8
1993,final,gb,de,6
1993,final,gb,ch,5
1993,final,gb,dk,8
1993,final,gb,be,12
1993,final,gb,is,12
1993,final,gb,at,12
1993,final,gb,pt,7
1993,final,gb,fr,6
1993,final,gb,se,10
1993,final,gb,ie,8
1993,final,gb,lu,8
1993,final,gb,si,10
1993,final,gb,fi,5
1993,final,gb,ba,3
1993,final,gb,nl,4
1993,final,gb,hr,10
1993,final,gb,es,5
1993,final,gb,cy,4
1993,final,gb,il,12
1993,final,gb,no,8
1993,final,nl,it,6
1993,final,nl,tr,6
1993,final,nl,de,7
1993,final,nl,be,7
1993,final,nl,is,6
1993,final,nl,at,3
1993,final,nl,se,5
1993,final,nl,ie,12
1993,final,nl,si,7
1993,final,nl,ba,10
1993,final,nl,hr,3
1993,final,nl,es,7
1993,final,nl,no,10
1993,final,nl,mt,3
1993,final,hr,ch,3
1993,final,hr,be,4
1993,final,hr,pt,5
1993,final,hr,gb,8
1993,final,hr,es,1
1993,final,hr,il,6
1993,final,hr,no,4
1993,final,es,it,5
1993,final,es,ch,6
1993,final,es,be,5
1993,final,es,at,2
1993,final,es,si,2
1993,final,es,fi,10
1993,final,es,ba,6
1993,final,es,hr,7
1993,final,es,cy,5
1993,final,es,il,1
1993,final,es,no,1
1993,final,es,mt,8
1993,final,cy,dk,2
1993,final,cy,gr,10
1993,final,cy,gb,5
1993,final,il,pt,3
1993,final,il,fr,1
1993,final,no,tr,10
1993,final,no,de,10
1993,final,no,ch,10
1993,final,no,gr,12
1993,final,no,be,6
1993,final,no,is,10
1993,final,no,pt,8
1993,final,no,ie,5
1993,final,no,lu,1
1993,final,no,si,3
1993,final,no,fi,12
1993,final,no,ba,7
1993,final,no,nl,6
1993,final,no,hr,12
1993,final,no,cy,8
1994,final,se,is,2
1994,final,se,ch,7
1994,final,se,ee,2
1994,final,se,mt,3
1994,final,se,nl,6
1994,final,se,de,5
1994,final,se,lt,5
1994,final,se,no,10
1994,final,se,at,5
1994,final,se,es,1
1994,final,se,hu,2
1994,final,fi,ba,1
1994,final,fi,gr,10
1994,final,ie,se,10
1994,final,ie,fi,7
1994,final,ie,cy,8
1994,final,ie,is,12
1994,final,ie,gb,10
1994,final,ie,hr,12
1994,final,ie,pt,12
1994,final,ie,ch,12
1994,final,ie,ee,10
1994,final,ie,ro,8
1994,final,ie,mt,5
1994,final,ie,nl,12
1994,final,ie,de,12
1994,final,ie,sk,6
1994,final,ie,lt,10
1994,final,ie,no,12
1994,final,ie,ba,10
1994,final,ie,at,10
1994,final,ie,es,10
1994,final,ie,hu,10
1994,final,ie,ru,12
1994,final,ie,pl,8
1994,final,ie,fr,8
1994,final,cy,fi,10
1994,final,cy,is,3
1994,final,cy,pt,5
1994,final,cy,ch,2
1994,final,cy,no,5
1994,final,cy,gr,12
1994,final,cy,es,4
1994,final,cy,ru,2
1994,final,cy,pl,5
1994,final,cy,fr,3
1994,final,is,se,8
1994,final,is,fi,1
1994,final,is,ie,6
1994,final,is,gb,6
1994,final,is,pt,3
1994,final,is,ch,3
1994,final,is,sk,1
1994,final,is,lt,3
1994,final,is,at,3
1994,final,is,es,6
1994,final,is,ru,1
1994,final,is,pl,4
1994,final,is,fr,4
1994,final,gb,ie,1
1994,final,gb,cy,5
1994,final,gb,hr,6
1994,final,gb,pt,8
1994,final,gb,ch,8
1994,final,gb,ee,5
1994,final,gb,nl,2
1994,final,gb,de,4
1994,final,gb,sk,3
1994,final,gb,no,2
1994,final,gb,ba,4
1994,final,gb,at,1
1994,final,gb,es,3
1994,final,gb,hu,3
1994,final,gb,ru,5
1994,final,gb,pl,3
1994,final,hr,mt,10
1994,final,hr,sk,12
1994,final,hr,gr,5
1994,final,pt,se,5
1994,final,pt,fi,5
1994,final,pt,ie,8
1994,final,pt,is,8
1994,final,pt,gb,8
1994,final,pt,ch,5
1994,final,pt,mt,1
1994,final,pt,nl,3
1994,final,pt,es,12
1994,final,pt,hu,7
1994,final,pt,ru,4
1994,final,pt,pl,1
1994,final,pt,fr,6
1994,final,ch,mt,8
1994,final,ch,es,2
1994,final,ch,fr,5
1994,final,ee,gr,2
1994,final,ro,mt,6
1994,final,ro,lt,2
1994,final,ro,gr,6
1994,final,mt,se,4
1994,final,mt,fi,6
1994,final,mt,ie,10
1994,final,mt,cy,2
1994,final,mt,gb,1
1994,final,mt,hr,7
1994,final,mt,pt,4
1994,final,mt,ch,6
1994,final,mt,ee,7
1994,final,mt,ro,10
1994,final,mt,nl,1
1994,final,mt,de,3
1994,final,mt,sk,10
1994,final,mt,lt,7
1994,final,mt,ba,12
1994,final,mt,gr,7
1994,final,nl,at,4
1994,final,de,se,6
1994,final,de,fi,3
1994,final,de,ie,5
1994,final,de,cy,6
1994,final,de,is,7
1994,final,de,gb,7
1994,final,de,hr,10
1994,final,de,pt,10
1994,final,de,ee,3
1994,final,de,ro,12
1994,final,de,nl,4
1994,final,de,sk,7
1994,final,de,lt,4
1994,final,de,no,1
1994,final,de,ba,7
1994,final,de,at,2
1994,final,de,es,8
1994,final,de,hu,12
1994,final,de,ru,7
1994,final,de,pl,7
1994,final,sk,mt,12
1994,final,sk,gr,3
1994,final,no,se,7
1994,final,no,ie,3
1994,final,no,cy,10
1994,final,no,is,1
1994,final,no,gb,4
1994,final,no,hr,3
1994,final,no,ch,1
1994,final,no,ee,8
1994,final,no,ro,4
1994,final,no,nl,7
1994,final,no,de,2
1994,final,no,lt,1
1994,final,no,ba,6
1994,final,no,gr,1
1994,final,no,es,5
1994,final,no,hu,5
1994,final,no,ru,8
1994,final,ba,fi,2
1994,final,ba,hr,4
1994,final,ba,mt,7
1994,final,ba,sk,8
1994,final,ba,es,7
1994,final,ba,hu,1
1994,final,ba,fr,10
1994,final,gr,se,2
1994,final,gr,fi,4
1994,final,gr,cy,12
1994,final,gr,ro,6
1994,final,gr,mt,4
1994,final,gr,de,1
1994,final,gr,sk,5
1994,final,gr,no,4
1994,final,gr,hu,4
1994,final,gr,pl,2
1994,final,at,se,1
1994,final,at,cy,7
1994,final,at,gb,3
1994,final,at,hr,2
1994,final,at,ro,1
1994,final,at,ba,5
1994,final,es,ro,5
1994,final,es,sk,2
1994,final,es,gr,8
1994,final,es,fr,2
1994,final,hu,se,12
1994,final,hu,fi,12
1994,final,hu,ie,12
1994,final,hu,is,10
1994,final,hu,gb,2
1994,final,hu,hr,5
1994,final,hu,pt,1
1994,final,hu,ch,4
1994,final,hu,ee,4
1994,final,hu,ro,2
1994,final,hu,nl,10
1994,final,hu,de,7
1994,final,hu,no,8
1994,final,hu,ba,3
1994,final,hu,at,8
1994,final,hu,ru,3
1994,final,hu,pl,12
1994,final,hu,fr,7
1994,final,ru,ie,4
1994,final,ru,cy,3
1994,final,ru,is,4
1994,final,ru,gb,5
1994,final,ru,hr,1
1994,final,ru,pt,2
1994,final,ru,ee,1
1994,final,ru,ro,3
1994,final,ru,nl,5
1994,final,ru,de,6
1994,final,ru,lt,6
1994,final,ru,no,3
1994,final,ru,gr,4
1994,final,ru,at,6
1994,final,ru,hu,6
1994,final,ru,pl,10
1994,final,ru,fr,1
1994,final,pl,fi,8
1994,final,pl,ie,7
1994,final,pl,cy,1
1994,final,pl,is,6
1994,final,pl,gb,12
1994,final,pl,hr,8
1994,final,pl,pt,7
1994,final,pl,ch,10
1994,final,pl,ee,12
1994,final,pl,ro,7
1994,final,pl,mt,2
1994,final,pl,nl,8
1994,final,pl,de,10
1994,final,pl,sk,4
1994,final,pl,lt,12
1994,final,pl,no,6
1994,final,pl,ba,8
1994,final,pl,at,12
1994,final,pl,hu,8
1994,final,pl,ru,6
1994,final,pl,fr,12
1994,final,fr,se,3
1994,final,fr,ie,2
1994,final,fr,cy,4
1994,final,fr,is,5
1994,final,fr,pt,6
1994,final,fr,ee,6
1994,final,fr,de,8
1994,final,fr,lt,8
1994,final,fr,no,7
1994,final,fr,ba,2
1994,final,fr,at,7
1994,final,fr,ru,10
1994,final,fr,pl,6
1995,final,pl,no,4
1995,final,pl,is,6
1995,final,pl,hu,1
1995,final,pl,pt,1
1995,final,pl,gr,3
1995,final,ie,de,1
1995,final,ie,ba,5
1995,final,ie,no,1
1995,final,ie,ru,5
1995,final,ie,is,3
1995,final,ie,es,3
1995,final,ie,tr,5
1995,final,ie,fr,1
1995,final,ie,se,10
1995,final,ie,dk,1
1995,final,ie,si,5
1995,final,ie,gr,4
1995,final,de,mt,1
1995,final,ba,tr,3
1995,final,ba,hr,8
1995,final,ba,dk,3
1995,final,no,pl,12
1995,final,no,ie,10
1995,final,no,de,4
1995,final,no,ba,1
1995,final,no,ru,12
1995,final,no,is,12
1995,final,no,es,4
1995,final,no,tr,12
1995,final,no,fr,10
1995,final,no,hu,6
1995,final,no,be,5
1995,final,no,gb,4
1995,final,no,pt,12
1995,final,no,cy,7
1995,final,no,dk,2
1995,final,no,si,7
1995,final,no,il,10
1995,final,no,mt,6
1995,final,no,gr,12
1995,final,ru,no,10
1995,final,ru,hr,6
1995,final,ru,cy,1
1995,final,is,ie,6
1995,final,is,no,2
1995,final,is,ru,3
1995,final,is,at,4
1995,final,is,fr,2
1995,final,is,se,6
1995,final,is,dk,8
1995,final,at,pl,2
1995,final,at,no,3
1995,final,at,es,6
1995,final,at,tr,4
1995,final,at,fr,8
1995,final,at,hu,4
1995,final,at,be,10
1995,final,at,gb,5
1995,final,at,pt,2
1995,final,at,se,4
1995,final,at,dk,10
1995,final,at,il,2
1995,final,at,gr,7
1995,final,es,pl,8
1995,final,es,ie,2
1995,final,es,de,6
1995,final,es,ba,8
1995,final,es,is,5
1995,final,es,tr,8
1995,final,es,hr,10
1995,final,es,fr,7
1995,final,es,hu,2
1995,final,es,be,12
1995,final,es,gb,8
1995,final,es,pt,7
1995,final,es,cy,10
1995,final,es,il,12
1995,final,es,mt,8
1995,final,es,gr,6
1995,final,tr,es,2
1995,final,tr,hr,5
1995,final,tr,be,1
1995,final,tr,gb,2
1995,final,tr,si,3
1995,final,tr,il,1
1995,final,tr,mt,7
1995,final,hr,ie,3
1995,final,hr,ba,10
1995,final,hr,no,7
1995,final,hr,is,10
1995,final,hr,es,12
1995,final,hr,tr,7
1995,final,hr,pt,4
1995,final,hr,cy,5
1995,final,hr,si,12
1995,final,hr,il,4
1995,final,hr,mt,12
1995,final,hr,gr,5
1995,final,fr,pl,7
1995,final,fr,ie,5
1995,final,fr,de,8
1995,final,fr,no,6
1995,final,fr,is,8
1995,final,fr,at,10
1995,final,fr,tr,2
1995,final,fr,hr,3
1995,final,fr,hu,10
1995,final,fr,be,6
1995,final,fr,gb,1
1995,final,fr,cy,2
1995,final,fr,se,3
1995,final,fr,dk,6
1995,final,fr,si,8
1995,final,fr,il,7
1995,final,fr,gr,2
1995,final,hu,ru,2
1995,final,hu,es,1
1995,final,be,at,1
1995,final,be,es,7
1995,final,gb,pl,5
1995,final,gb,ie,1
1995,final,gb,ba,4
1995,final,gb,ru,1
1995,final,gb,at,12
1995,final,gb,fr,12
1995,final,gb,hu,7
1995,final,gb,be,7
1995,final,gb,pt,10
1995,final,gb,se,5
1995,final,gb,dk,7
1995,final,gb,il,5
1995,final,pt,fr,4
1995,final,pt,gr,1
1995,final,cy,pl,1
1995,final,cy,de,3
1995,final,cy,no,5
1995,final,cy,ru,4
1995,final,cy,is,2
1995,final,cy,es,5
1995,final,cy,hr,1
1995,final,cy,hu,12
1995,final,cy,be,8
1995,final,cy,gb,3
1995,final,cy,se,8
1995,final,cy,dk,5
1995,final,cy,si,4
1995,final,cy,il,6
1995,final,cy,mt,4
1995,final,cy,gr,8
1995,final,se,pl,10
1995,final,se,ie,12
1995,final,se,de,12
1995,final,se,ba,2
1995,final,se,no,8
1995,final,se,ru,6
1995,final,se,is,4
1995,final,se,at,8
1995,final,se,tr,1
1995,final,se,fr,3
1995,final,se,gb,6
1995,final,se,pt,8
1995,final,se,cy,4
1995,final,se,dk,12
1995,final,se,si,1
1995,final,se,mt,3
1995,final,dk,pl,3
1995,final,dk,ie,7
1995,final,dk,de,7
1995,final,dk,ba,3
1995,final,dk,no,12
1995,final,dk,ru,10
1995,final,dk,is,7
1995,final,dk,at,7
1995,final,dk,tr,6
1995,final,dk,hu,3
1995,final,dk,be,3
1995,final,dk,pt,6
1995,final,dk,se,12
1995,final,dk,si,6
1995,final,si,pl,4
1995,final,si,ie,8
1995,final,si,de,5
1995,final,si,ba,6
1995,final,si,ru,7
1995,final,si,is,1
1995,final,si,at,3
1995,final,si,hr,2
1995,final,si,hu,8
1995,final,si,gb,10
1995,final,si,pt,5
1995,final,si,cy,3
1995,final,si,se,7
1995,final,si,il,3
1995,final,si,mt,2
1995,final,si,gr,10
1995,final,il,de,10
1995,final,il,ba,7
1995,final,il,ru,8
1995,final,il,at,6
1995,final,il,hr,4
1995,final,il,hu,5
1995,final,il,be,4
1995,final,il,gb,12
1995,final,il,cy,8
1995,final,il,se,2
1995,final,il,si,10
1995,final,il,mt,5
1995,final,mt,ie,4
1995,final,mt,de,2
1995,final,mt,ba,12
1995,final,mt,at,2
1995,final,mt,es,10
1995,final,mt,tr,10
1995,final,mt,hr,12
1995,final,mt,fr,6
1995,final,mt,gb,7
1995,final,mt,cy,6
1995,final,mt,se,1
1995,final,mt,dk,4
1995,final,gr,pl,6
1995,final,gr,at,5
1995,final,gr,es,8
1995,final,gr,hr,7
1995,final,gr,fr,5
1995,final,gr,be,2
1995,final,gr,pt,3
1995,final,gr,cy,12
1995,final,gr,si,2
1995,final,gr,il,8
1995,final,gr,mt,10
1996,final,at,ba,6
1996,final,at,be,1
1996,final,at,cy,6
1996,final,at,de,1
1996,final,at,dk,2
1996,final,at,es,5
1996,final,at,fi,2
1996,final,at,fr,12
1996,final,at,gr,6
1996,final,at,hu,3
1996,final,at,is,10
1996,final,at,mt,12
1996,final,at,no,5
1996,final,at,pl,2
1996,final,at,si,7
1996,final,ba,ch,2
1996,final,ba,de,3
1996,final,ba,es,3
1996,final,ba,fi,1
1996,final,ba,hr,6
1996,final,ba,mt,2
1996,final,ba,si,12
1996,final,be,es,8
1996,final,be,fi,4
1996,final,be,gb,7
1996,final,be,ie,4
1996,final,be,il,6
1996,final,be,no,2
1996,final,be,pl,4
1996,final,be,pt,6
1996,final,be,ro,2
1996,final,be,tr,2
1996,final,ch,at,3
1996,final,ch,ba,3
1996,final,ch,be,3
1996,final,ch,de,7
1996,final,ch,ee,5
1996,final,ch,ie,7
1996,final,ch,mk,8
1996,final,ch,nl,5
1996,final,ch,no,6
1996,final,ch,pl,3
1996,final,ch,pt,7
1996,final,ch,se,4
1996,final,ch,tr,6
1996,final,cy,es,4
1996,final,cy,gb,2
1996,final,cy,gr,12
1996,final,cy,hu,5
1996,final,cy,mk,5
1996,final,cy,mt,4
1996,final,cy,ru,4
1996,final,cy,sk,6
1996,final,de,dk,5
1996,final,de,fr,5
1996,final,de,gb,10
1996,final,de,il,3
1996,final,de,se,1
1996,final,dk,ba,4
1996,final,dk,cy,3
1996,final,dk,hu,1
1996,final,dk,ie,2
1996,final,dk,mk,2
1996,final,dk,no,1
1996,final,dk,ro,4
1996,final,dk,se,5
1996,final,ee,at,5
1996,final,ee,be,5
1996,final,ee,ch,4
1996,final,ee,de,8
1996,final,ee,dk,8
1996,final,ee,fi,8
1996,final,ee,fr,1
1996,final,ee,hu,6
1996,final,ee,is,5
1996,final,ee,mk,1
1996,final,ee,nl,10
1996,final,ee,no,10
1996,final,ee,pl,5
1996,final,ee,pt,5
1996,final,ee,ro,3
1996,final,ee,ru,12
1996,final,ee,se,7
1996,final,ee,si,3
1996,final,es,at,2
1996,final,es,cy,4
1996,final,es,gr,4
1996,final,es,hr,8
1996,final,es,mt,8
1996,final,es,ro,1
1996,final,es,si,4
1996,final,es,sk,8
1996,final,es,tr,4
1996,final,fi,ch,6
1996,final,fi,gr,8
1996,final,fi,il,5
1996,final,fi,is,7
1996,final,fr,dk,6
1996,final,fr,ee,8
1996,final,fr,fi,3
1996,final,fr,ie,5
1996,final,fr,is,6
1996,final,fr,mk,10
1996,final,fr,pl,6
1996,final,fr,pt,4
1996,final,fr,sk,4
1996,final,fr,tr,3
1996,final,gb,at,10
1996,final,gb,be,7
1996,final,gb,cy,10
1996,final,gb,de,5
1996,final,gb,dk,7
1996,final,gb,ee,2
1996,final,gb,fi,7
1996,final,gb,fr,10
1996,final,gb,hr,1
1996,final,gb,hu,7
1996,final,gb,ie,8
1996,final,gb,il,12
1996,final,gb,mt,3
1996,final,gb,nl,7
1996,final,gb,no,8
1996,final,gb,pl,1
1996,final,gb,pt,10
1996,final,gb,ro,8
1996,final,gb,se,12
1996,final,gb,si,1
1996,final,gb,sk,5
1996,final,gb,tr,12
1996,final,gr,cy,12
1996,final,gr,es,7
1996,final,gr,hr,7
1996,final,gr,il,2
1996,final,gr,mt,5
1996,final,gr,ru,5
1996,final,gr,sk,7
1996,final,hr,at,1
1996,final,hr,ba,7
1996,final,hr,de,2
1996,final,hr,es,1
1996,final,hr,mk,3
1996,final,hr,mt,1
1996,final,hr,ru,1
1996,final,hr,se,8
1996,final,hr,si,6
1996,final,hu,ba,1
1996,final,hu,cy,2
1996,final,hu,dk,1
1996,final,hu,ee,6
1996,final,hu,gr,2
1996,final,hu,hr,3
1996,final,hu,nl,3
1996,final,hu,ro,7
1996,final,hu,sk,1
1996,final,ie,at,12
1996,final,ie,ba,12
1996,final,ie,be,8
1996,final,ie,ch,7
1996,final,ie,cy,8
1996,final,ie,dk,3
1996,final,ie,ee,10
1996,final,ie,es,2
1996,final,ie,fi,10
1996,final,ie,fr,8
1996,final,ie,gb,12
1996,final,ie,gr,10
1996,final,ie,hu,2
1996,final,ie,il,10
1996,final,ie,is,12
1996,final,ie,mk,6
1996,final,ie,nl,6
1996,final,ie,pl,10
1996,final,ie,pt,3
1996,final,ie,ru,7
1996,final,ie,se,10
1996,final,ie,si,10
1996,final,ie,sk,10
1996,final,ie,tr,10
1996,final,il,fr,3
1996,final,il,mk,4
1996,final,il,tr,5
1996,final,is,ba,5
1996,final,is,ee,7
1996,final,is,fi,5
1996,final,is,fr,6
1996,final,is,il,7
1996,final,is,no,12
1996,final,is,ro,6
1996,final,is,ru,8
1996,final,is,sk,3
1996,final,mk,hr,2
1996,final,mk,hu,4
1996,final,mk,is,2
1996,final,mk,nl,1
1996,final,mk,si,5
1996,final,mt,at,6
1996,final,mt,be,10
1996,final,mt,ch,8
1996,final,mt,cy,7
1996,final,mt,de,6
1996,final,mt,ee,1
1996,final,mt,es,12
1996,final,mt,fr,4
1996,final,mt,gr,7
1996,final,mt,hr,10
1996,final,mt,hu,8
1996,final,mt,ie,6
1996,final,mt,no,4
1996,final,mt,pl,7
1996,final,mt,pt,2
1996,final,mt,ro,12
1996,final,mt,ru,3
1996,final,mt,se,6
1996,final,mt,sk,12
1996,final,mt,tr,7
1996,final,nl,be,4
1996,final,nl,ch,3
1996,final,nl,dk,10
1996,final,nl,fr,2
1996,final,nl,hu,12
1996,final,nl,ie,3
1996,final,nl,is,3
1996,final,nl,mk,7
1996,final,nl,pt,12
1996,final,nl,ro,5
1996,final,nl,se,2
1996,final,pl,at,7
1996,final,pl,de,10
1996,final,pl,ee,3
1996,final,pl,gb,1
1996,final,pl,gr,1
1996,final,pl,nl,8
1996,final,pl,ru,10
1996,final,pl,sk,2
1996,final,pt,at,4
1996,final,pt,be,6
1996,final,pt,gb,6
1996,final,pt,gr,5
1996,final,pt,il,1
1996,final,pt,nl,4
1996,final,pt,no,3
1996,final,pt,si,2
1996,final,pt,tr,1
1996,final,ro,de,4
1996,final,ro,ie,1
1996,final,ro,mt,6
1996,final,ru,ch,5
1996,final,ru,ee,4
1996,final,ru,gb,5
1996,final,se,at,8
1996,final,se,ba,10
1996,final,se,be,12
1996,final,se,ch,12
1996,final,se,cy,1
1996,final,se,de,12
1996,final,se,dk,12
1996,final,se,ee,12
1996,final,se,fi,12
1996,final,se,fr,7
1996,final,se,gb,8
1996,final,se,hu,10
1996,final,se,ie,12
1996,final,se,il,8
1996,final,se,is,8
1996,final,se,mk,12
1996,final,se,nl,12
1996,final,se,no,7
1996,final,se,pl,12
1996,final,se,pt,8
1996,final,se,ro,10
1996,final,se,ru,6
1996,final,se,si,8
1996,final,se,tr,8
1996,final,si,be,2
1996,final,si,ch,1
1996,final,si,dk,4
1996,final,si,gb,3
1996,final,si,hr,5
1996,final,si,ie,10
1996,final,si,is,1
1996,final,si,nl,2
1996,final,si,ru,2
1996,final,sk,ba,2
1996,final,sk,cy,5
1996,final,sk,es,6
1996,final,sk,gr,3
1996,final,sk,hr,12
1996,final,sk,mt,10
1996,final,tr,ba,8
1996,final,tr,ch,10
1996,final,tr,es,10
1996,final,tr,fi,6
1996,final,tr,gb,4
1996,final,tr,hr,4
1996,final,tr,il,4
1996,final,tr,is,4
1996,final,tr,mt,7
1996,final,tr,pl,8
1996,final,tr,pt,1
1996,final,tr,se,3
1997,final,cy,at,2
1997,final,cy,si,3
1997,final,cy,ch,4
1997,final,cy,nl,4
1997,final,cy,it,10
1997,final,cy,es,4
1997,final,cy,de,10
1997,final,cy,pl,5
1997,final,cy,ba,1
1997,final,cy,se,3
1997,final,cy,mt,12
1997,final,cy,hu,7
1997,final,cy,dk,1
1997,final,cy,fr,7
1997,final,cy,hr,4
1997,final,cy,gb,4
1997,final,cy,is,5
1998,final,hr,fr,5
1998,final,hr,es,8
1998,final,hr,ch,1
1998,final,hr,sk,5
1998,final,hr,pl,10
1998,final,hr,il,6
1998,final,hr,de,10
1998,final,hr,mt,10
1998,final,hr,hu,10
1998,final,hr,ie,12
1998,final,hr,pt,3
1998,final,hr,ro,2
1998,final,hr,cy,2
1998,final,hr,nl,7
1998,final,hr,se,4
1998,final,hr,be,3
1998,final,hr,fi,5
1998,final,hr,no,3
1998,final,hr,ee,6
1998,final,hr,tr,3
1998,final,hr,mk,4
1999,final,lt,gb,2
1999,final,lt,se,5
1999,final,lt,mt,3
1999,final,lt,de,1
2000,final,il,fr,6
2000,final,il,mk,1
2000,final,nl,il,8
2000,final,nl,fr,2
2000,final,nl,mt,5
2000,final,nl,be,8
2000,final,nl,cy,5
2000,final,nl,is,1
2000,final,nl,es,4
2000,final,nl,de,1
2000,final,nl,hr,2
2000,final,nl,tr,3
2000,final,nl,ie,1
2000,final,gb,il,1
2000,final,gb,ee,2
2000,final,gb,ro,3
2000,final,gb,mt,6
2000,final,gb,cy,3
2000,final,gb,hr,4
2000,final,gb,lv,3
2000,final,gb,tr,6
2000,final,ee,il,6
2000,final,ee,nl,7
2000,final,ee,gb,4
2000,final,ee,ro,6
2000,final,ee,mt,7
2000,final,ee,no,4
2000,final,ee,be,2
2000,final,ee,cy,6
2000,final,ee,is,5
2000,final,ee,dk,4
2000,final,ee,de,5
2000,final,ee,hr,6
2000,final,ee,se,6
2000,final,ee,fi,8
2000,final,ee,lv,10
2000,final,ee,tr,2
2000,final,ee,ie,7
2000,final,ee,at,3
2000,final,fr,nl,2
2000,final,fr,ru,3
2000,final,ro,ru,6
2000,final,ro,hr,7
2000,final,ro,mk,12
2000,final,mt,il,3
2000,final,mt,nl,1
2000,final,mt,gb,2
2000,final,mt,ee,1
2000,final,mt,ro,7
2000,final,mt,no,2
2000,final,mt,ru,8
2000,final,mt,be,1
2000,final,mt,cy,8
2000,final,mt,es,1
2000,final,mt,dk,3
2000,final,mt,de,3
2000,final,mt,hr,8
2000,final,mt,se,3
2000,final,mt,mk,8
2000,final,mt,lv,4
2000,final,mt,tr,5
2000,final,mt,ie,3
2000,final,mt,at,2
2000,final,no,il,7
2000,final,no,gb,3
2000,final,no,ee,3
2000,final,no,mt,3
2000,final,no,is,7
2000,final,no,dk,7
2000,final,no,se,7
2000,final,no,lv,6
